Vocab size: 65,536
num_layers: 20
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 524,288
Total batch size 524,288 => gradient accumulation steps: 1
Number of parameters: 560,988,160
Estimated FLOPs per token: 3.491758e+09
Calculated number of iterations from target data:param ratio: 21,400
Total number of training tokens: 11,219,763,200
Tokens : Params ratio: 20.00
Total training FLOPs estimate: 3.917670e+19
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Muon: Grouping 80 params of shape torch.Size([1280, 1280]), device cuda:0, dtype torch.float32
Muon: Grouping 20 params of shape torch.Size([1280, 5120]), device cuda:0, dtype torch.float32
Muon: Grouping 20 params of shape torch.Size([5120, 1280]), device cuda:0, dtype torch.float32
Step 00000 | Validation bpb: 3.3011
step 00000/21400 (0.00%) | loss: 11.090355 | grad norm: 0.4270 | lrm: 1.00 | dt: 73303.53ms | tok/sec: 7,152 | mfu: 0.32 | total time: 0.00m
step 00146/21400 (0.68%) | loss: 4.732383 | grad norm: 0.5440 | lrm: 1.00 | dt: 499.07ms | tok/sec: 1,050,528 | mfu: 46.36 | total time: 1.18m
step 00147/21400 (0.69%) | loss: 4.723916 | grad norm: 0.5762 | lrm: 1.00 | dt: 642.97ms | tok/sec: 815,411 | mfu: 35.99 | total time: 1.19m
step 00148/21400 (0.69%) | loss: 4.713311 | grad norm: 0.6271 | lrm: 1.00 | dt: 629.69ms | tok/sec: 832,617 | mfu: 36.75 | total time: 1.20m
step 00149/21400 (0.70%) | loss: 4.700101 | grad norm: 0.6017 | lrm: 1.00 | dt: 483.32ms | tok/sec: 1,084,771 | mfu: 47.87 | total time: 1.21m
step 00150/21400 (0.70%) | loss: 4.683209 | grad norm: 0.6711 | lrm: 1.00 | dt: 558.65ms | tok/sec: 938,491 | mfu: 41.42 | total time: 1.22m
step 00151/21400 (0.71%) | loss: 4.669302 | grad norm: 0.5773 | lrm: 1.00 | dt: 482.96ms | tok/sec: 1,085,568 | mfu: 47.91 | total time: 1.23m
step 00152/21400 (0.71%) | loss: 4.670055 | grad norm: 0.5795 | lrm: 1.00 | dt: 562.23ms | tok/sec: 932,522 | mfu: 41.15 | total time: 1.24m
step 00153/21400 (0.71%) | loss: 4.665211 | grad norm: 0.5147 | lrm: 1.00 | dt: 556.64ms | tok/sec: 941,871 | mfu: 41.57 | total time: 1.25m
step 00154/21400 (0.72%) | loss: 4.660762 | grad norm: 0.5345 | lrm: 1.00 | dt: 567.67ms | tok/sec: 923,573 | mfu: 40.76 | total time: 1.25m
step 00155/21400 (0.72%) | loss: 4.655141 | grad norm: 0.5745 | lrm: 1.00 | dt: 604.65ms | tok/sec: 867,089 | mfu: 38.27 | total time: 1.26m
step 00156/21400 (0.73%) | loss: 4.646912 | grad norm: 0.5890 | lrm: 1.00 | dt: 620.05ms | tok/sec: 845,563 | mfu: 37.32 | total time: 1.28m
step 00157/21400 (0.73%) | loss: 4.629615 | grad norm: 0.5854 | lrm: 1.00 | dt: 558.27ms | tok/sec: 939,129 | mfu: 41.45 | total time: 1.28m
step 00158/21400 (0.74%) | loss: 4.622620 | grad norm: 0.5359 | lrm: 1.00 | dt: 547.00ms | tok/sec: 958,484 | mfu: 42.30 | total time: 1.29m
step 00159/21400 (0.74%) | loss: 4.623583 | grad norm: 0.5059 | lrm: 1.00 | dt: 481.42ms | tok/sec: 1,089,053 | mfu: 48.06 | total time: 1.30m
step 00160/21400 (0.75%) | loss: 4.617464 | grad norm: 0.5678 | lrm: 1.00 | dt: 493.95ms | tok/sec: 1,061,422 | mfu: 46.84 | total time: 1.31m
step 00161/21400 (0.75%) | loss: 4.604730 | grad norm: 0.5608 | lrm: 1.00 | dt: 489.87ms | tok/sec: 1,070,255 | mfu: 47.23 | total time: 1.32m
step 00162/21400 (0.76%) | loss: 4.588140 | grad norm: 0.5375 | lrm: 1.00 | dt: 568.35ms | tok/sec: 922,477 | mfu: 40.71 | total time: 1.33m
step 00163/21400 (0.76%) | loss: 4.588045 | grad norm: 0.5495 | lrm: 1.00 | dt: 629.58ms | tok/sec: 832,761 | mfu: 36.75 | total time: 1.34m
step 00164/21400 (0.77%) | loss: 4.589923 | grad norm: 0.4974 | lrm: 1.00 | dt: 482.23ms | tok/sec: 1,087,220 | mfu: 47.98 | total time: 1.35m
step 00165/21400 (0.77%) | loss: 4.566110 | grad norm: 0.4597 | lrm: 1.00 | dt: 646.46ms | tok/sec: 811,011 | mfu: 35.79 | total time: 1.36m
step 00166/21400 (0.78%) | loss: 4.552808 | grad norm: 0.4836 | lrm: 1.00 | dt: 561.75ms | tok/sec: 933,311 | mfu: 41.19 | total time: 1.37m
step 00167/21400 (0.78%) | loss: 4.549320 | grad norm: 0.5175 | lrm: 1.00 | dt: 629.36ms | tok/sec: 833,046 | mfu: 36.76 | total time: 1.38m
step 00168/21400 (0.79%) | loss: 4.554218 | grad norm: 0.4837 | lrm: 1.00 | dt: 546.00ms | tok/sec: 960,234 | mfu: 42.38 | total time: 1.39m
step 00169/21400 (0.79%) | loss: 4.548485 | grad norm: 0.4961 | lrm: 1.00 | dt: 484.66ms | tok/sec: 1,081,771 | mfu: 47.74 | total time: 1.39m
step 00170/21400 (0.79%) | loss: 4.534112 | grad norm: 0.5391 | lrm: 1.00 | dt: 556.69ms | tok/sec: 941,792 | mfu: 41.56 | total time: 1.40m
step 00171/21400 (0.80%) | loss: 4.530061 | grad norm: 0.5771 | lrm: 1.00 | dt: 561.82ms | tok/sec: 933,200 | mfu: 41.18 | total time: 1.41m
step 00172/21400 (0.80%) | loss: 4.521850 | grad norm: 0.5321 | lrm: 1.00 | dt: 548.35ms | tok/sec: 956,115 | mfu: 42.20 | total time: 1.42m
step 00173/21400 (0.81%) | loss: 4.527197 | grad norm: 0.5727 | lrm: 1.00 | dt: 629.94ms | tok/sec: 832,288 | mfu: 36.73 | total time: 1.43m
step 00174/21400 (0.81%) | loss: 4.523928 | grad norm: 0.5729 | lrm: 1.00 | dt: 641.80ms | tok/sec: 816,905 | mfu: 36.05 | total time: 1.44m
step 00175/21400 (0.82%) | loss: 4.520351 | grad norm: 0.8648 | lrm: 1.00 | dt: 622.48ms | tok/sec: 842,258 | mfu: 37.17 | total time: 1.45m
step 00176/21400 (0.82%) | loss: 4.512013 | grad norm: 0.5536 | lrm: 1.00 | dt: 553.54ms | tok/sec: 947,148 | mfu: 41.80 | total time: 1.46m
step 00177/21400 (0.83%) | loss: 4.498197 | grad norm: 0.5242 | lrm: 1.00 | dt: 482.77ms | tok/sec: 1,085,992 | mfu: 47.93 | total time: 1.47m
step 00178/21400 (0.83%) | loss: 4.490491 | grad norm: 0.4620 | lrm: 1.00 | dt: 489.47ms | tok/sec: 1,071,137 | mfu: 47.27 | total time: 1.48m
step 00179/21400 (0.84%) | loss: 4.492489 | grad norm: 0.4633 | lrm: 1.00 | dt: 487.22ms | tok/sec: 1,076,089 | mfu: 47.49 | total time: 1.49m
step 00180/21400 (0.84%) | loss: 4.479717 | grad norm: 0.5168 | lrm: 1.00 | dt: 560.32ms | tok/sec: 935,695 | mfu: 41.29 | total time: 1.50m
step 00181/21400 (0.85%) | loss: 4.461711 | grad norm: 0.5451 | lrm: 1.00 | dt: 478.77ms | tok/sec: 1,095,078 | mfu: 48.33 | total time: 1.50m
step 00182/21400 (0.85%) | loss: 4.446866 | grad norm: 0.5046 | lrm: 1.00 | dt: 490.27ms | tok/sec: 1,069,378 | mfu: 47.19 | total time: 1.51m
step 00183/21400 (0.86%) | loss: 4.439973 | grad norm: 0.5677 | lrm: 1.00 | dt: 566.60ms | tok/sec: 925,321 | mfu: 40.84 | total time: 1.52m
step 00184/21400 (0.86%) | loss: 4.435255 | grad norm: 0.4493 | lrm: 1.00 | dt: 480.63ms | tok/sec: 1,090,830 | mfu: 48.14 | total time: 1.53m
step 00185/21400 (0.86%) | loss: 4.442715 | grad norm: 0.4958 | lrm: 1.00 | dt: 553.33ms | tok/sec: 947,511 | mfu: 41.82 | total time: 1.54m
step 00186/21400 (0.87%) | loss: 4.442638 | grad norm: 0.4592 | lrm: 1.00 | dt: 552.73ms | tok/sec: 948,538 | mfu: 41.86 | total time: 1.55m
step 00187/21400 (0.87%) | loss: 4.429374 | grad norm: 0.5530 | lrm: 1.00 | dt: 480.51ms | tok/sec: 1,091,098 | mfu: 48.15 | total time: 1.56m
step 00188/21400 (0.88%) | loss: 4.428222 | grad norm: 0.5675 | lrm: 1.00 | dt: 560.12ms | tok/sec: 936,023 | mfu: 41.31 | total time: 1.57m
step 00189/21400 (0.88%) | loss: 4.432622 | grad norm: 0.5464 | lrm: 1.00 | dt: 625.67ms | tok/sec: 837,965 | mfu: 36.98 | total time: 1.58m
step 00190/21400 (0.89%) | loss: 4.426415 | grad norm: 0.4792 | lrm: 1.00 | dt: 479.02ms | tok/sec: 1,094,502 | mfu: 48.30 | total time: 1.58m
step 00191/21400 (0.89%) | loss: 4.423125 | grad norm: 0.4976 | lrm: 1.00 | dt: 606.65ms | tok/sec: 864,241 | mfu: 38.14 | total time: 1.59m
step 00192/21400 (0.90%) | loss: 4.417484 | grad norm: 0.4634 | lrm: 1.00 | dt: 480.73ms | tok/sec: 1,090,604 | mfu: 48.13 | total time: 1.60m
step 00193/21400 (0.90%) | loss: 4.404973 | grad norm: 0.4675 | lrm: 1.00 | dt: 489.04ms | tok/sec: 1,072,075 | mfu: 47.31 | total time: 1.61m
step 00194/21400 (0.91%) | loss: 4.400364 | grad norm: 0.4205 | lrm: 1.00 | dt: 485.09ms | tok/sec: 1,080,810 | mfu: 47.70 | total time: 1.62m
step 00195/21400 (0.91%) | loss: 4.413818 | grad norm: 0.4334 | lrm: 1.00 | dt: 562.66ms | tok/sec: 931,798 | mfu: 41.12 | total time: 1.63m
step 00196/21400 (0.92%) | loss: 4.414543 | grad norm: 0.5666 | lrm: 1.00 | dt: 554.99ms | tok/sec: 944,684 | mfu: 41.69 | total time: 1.64m
step 00197/21400 (0.92%) | loss: 4.407192 | grad norm: 0.9336 | lrm: 1.00 | dt: 729.60ms | tok/sec: 718,601 | mfu: 31.71 | total time: 1.65m
step 00198/21400 (0.93%) | loss: 4.405005 | grad norm: 0.4148 | lrm: 1.00 | dt: 545.47ms | tok/sec: 961,159 | mfu: 42.42 | total time: 1.66m
step 00199/21400 (0.93%) | loss: 4.395992 | grad norm: 0.4422 | lrm: 1.00 | dt: 630.80ms | tok/sec: 831,142 | mfu: 36.68 | total time: 1.67m
step 00200/21400 (0.93%) | loss: 4.397185 | grad norm: 0.4988 | lrm: 1.00 | dt: 479.20ms | tok/sec: 1,094,092 | mfu: 48.28 | total time: 1.68m
step 00201/21400 (0.94%) | loss: 4.384705 | grad norm: 0.5219 | lrm: 1.00 | dt: 492.01ms | tok/sec: 1,065,602 | mfu: 47.03 | total time: 1.68m
step 00202/21400 (0.94%) | loss: 4.393752 | grad norm: 0.6200 | lrm: 1.00 | dt: 486.91ms | tok/sec: 1,076,762 | mfu: 47.52 | total time: 1.69m
step 00203/21400 (0.95%) | loss: 4.372474 | grad norm: 0.4717 | lrm: 1.00 | dt: 489.41ms | tok/sec: 1,071,276 | mfu: 47.28 | total time: 1.70m
step 00204/21400 (0.95%) | loss: 4.373867 | grad norm: 0.4603 | lrm: 1.00 | dt: 546.07ms | tok/sec: 960,106 | mfu: 42.37 | total time: 1.71m
step 00205/21400 (0.96%) | loss: 4.360827 | grad norm: 0.4398 | lrm: 1.00 | dt: 625.47ms | tok/sec: 838,224 | mfu: 36.99 | total time: 1.72m
step 00206/21400 (0.96%) | loss: 4.348914 | grad norm: 0.4481 | lrm: 1.00 | dt: 548.80ms | tok/sec: 955,327 | mfu: 42.16 | total time: 1.73m
step 00207/21400 (0.97%) | loss: 4.335259 | grad norm: 0.4653 | lrm: 1.00 | dt: 597.67ms | tok/sec: 877,221 | mfu: 38.71 | total time: 1.74m
step 00208/21400 (0.97%) | loss: 4.329769 | grad norm: 0.4456 | lrm: 1.00 | dt: 480.96ms | tok/sec: 1,090,093 | mfu: 48.11 | total time: 1.75m
step 00209/21400 (0.98%) | loss: 4.321021 | grad norm: 0.4223 | lrm: 1.00 | dt: 490.02ms | tok/sec: 1,069,937 | mfu: 47.22 | total time: 1.76m
step 00210/21400 (0.98%) | loss: 4.318594 | grad norm: 0.4596 | lrm: 1.00 | dt: 487.73ms | tok/sec: 1,074,944 | mfu: 47.44 | total time: 1.76m
step 00211/21400 (0.99%) | loss: 4.316901 | grad norm: 0.4880 | lrm: 1.00 | dt: 485.43ms | tok/sec: 1,080,051 | mfu: 47.67 | total time: 1.77m
step 00212/21400 (0.99%) | loss: 4.298340 | grad norm: 0.4943 | lrm: 1.00 | dt: 488.13ms | tok/sec: 1,074,066 | mfu: 47.40 | total time: 1.78m
step 00213/21400 (1.00%) | loss: 4.298095 | grad norm: 0.5899 | lrm: 1.00 | dt: 566.48ms | tok/sec: 925,521 | mfu: 40.85 | total time: 1.79m
step 00214/21400 (1.00%) | loss: 4.285027 | grad norm: 0.5057 | lrm: 1.00 | dt: 559.08ms | tok/sec: 937,760 | mfu: 41.39 | total time: 1.80m
step 00215/21400 (1.00%) | loss: 4.263436 | grad norm: 0.4896 | lrm: 1.00 | dt: 480.79ms | tok/sec: 1,090,461 | mfu: 48.12 | total time: 1.81m
step 00216/21400 (1.01%) | loss: 4.246591 | grad norm: 0.4430 | lrm: 1.00 | dt: 641.95ms | tok/sec: 816,707 | mfu: 36.04 | total time: 1.82m
step 00217/21400 (1.01%) | loss: 4.242832 | grad norm: 0.4576 | lrm: 1.00 | dt: 562.95ms | tok/sec: 931,315 | mfu: 41.10 | total time: 1.83m
step 00218/21400 (1.02%) | loss: 4.236708 | grad norm: 0.5820 | lrm: 1.00 | dt: 479.48ms | tok/sec: 1,093,453 | mfu: 48.26 | total time: 1.84m
step 00219/21400 (1.02%) | loss: 4.232219 | grad norm: 0.4430 | lrm: 1.00 | dt: 568.01ms | tok/sec: 923,018 | mfu: 40.74 | total time: 1.84m
step 00220/21400 (1.03%) | loss: 4.227750 | grad norm: 0.4030 | lrm: 1.00 | dt: 551.87ms | tok/sec: 950,020 | mfu: 41.93 | total time: 1.85m
step 00221/21400 (1.03%) | loss: 4.222175 | grad norm: 0.4155 | lrm: 1.00 | dt: 478.89ms | tok/sec: 1,094,798 | mfu: 48.32 | total time: 1.86m
step 00222/21400 (1.04%) | loss: 4.229473 | grad norm: 0.4577 | lrm: 1.00 | dt: 497.60ms | tok/sec: 1,053,627 | mfu: 46.50 | total time: 1.87m
step 00223/21400 (1.04%) | loss: 4.226602 | grad norm: 0.4549 | lrm: 1.00 | dt: 484.03ms | tok/sec: 1,083,175 | mfu: 47.80 | total time: 1.88m
step 00224/21400 (1.05%) | loss: 4.222089 | grad norm: 0.4247 | lrm: 1.00 | dt: 657.38ms | tok/sec: 797,546 | mfu: 35.20 | total time: 1.89m
step 00225/21400 (1.05%) | loss: 4.226549 | grad norm: 0.4287 | lrm: 1.00 | dt: 553.42ms | tok/sec: 947,365 | mfu: 41.81 | total time: 1.90m
step 00226/21400 (1.06%) | loss: 4.222192 | grad norm: 0.4188 | lrm: 1.00 | dt: 553.67ms | tok/sec: 946,928 | mfu: 41.79 | total time: 1.91m
step 00227/21400 (1.06%) | loss: 4.215269 | grad norm: 0.4066 | lrm: 1.00 | dt: 480.32ms | tok/sec: 1,091,537 | mfu: 48.17 | total time: 1.92m
step 00228/21400 (1.07%) | loss: 4.215829 | grad norm: 0.4495 | lrm: 1.00 | dt: 550.10ms | tok/sec: 953,083 | mfu: 42.06 | total time: 1.92m
step 00229/21400 (1.07%) | loss: 4.211395 | grad norm: 0.4478 | lrm: 1.00 | dt: 479.55ms | tok/sec: 1,093,290 | mfu: 48.25 | total time: 1.93m
step 00230/21400 (1.07%) | loss: 4.202939 | grad norm: 0.4563 | lrm: 1.00 | dt: 491.75ms | tok/sec: 1,066,158 | mfu: 47.05 | total time: 1.94m
step 00231/21400 (1.08%) | loss: 4.197186 | grad norm: 0.3933 | lrm: 1.00 | dt: 486.61ms | tok/sec: 1,077,436 | mfu: 47.55 | total time: 1.95m
step 00232/21400 (1.08%) | loss: 4.190835 | grad norm: 0.4141 | lrm: 1.00 | dt: 484.26ms | tok/sec: 1,082,665 | mfu: 47.78 | total time: 1.96m
step 00233/21400 (1.09%) | loss: 4.182183 | grad norm: 0.4208 | lrm: 1.00 | dt: 487.47ms | tok/sec: 1,075,534 | mfu: 47.47 | total time: 1.97m
step 00234/21400 (1.09%) | loss: 4.179180 | grad norm: 0.4044 | lrm: 1.00 | dt: 487.03ms | tok/sec: 1,076,507 | mfu: 47.51 | total time: 1.97m
step 00235/21400 (1.10%) | loss: 4.184835 | grad norm: 0.4234 | lrm: 1.00 | dt: 487.51ms | tok/sec: 1,075,439 | mfu: 47.46 | total time: 1.98m
step 00236/21400 (1.10%) | loss: 4.185871 | grad norm: 0.4184 | lrm: 1.00 | dt: 485.02ms | tok/sec: 1,080,963 | mfu: 47.71 | total time: 1.99m
step 00237/21400 (1.11%) | loss: 4.185480 | grad norm: 0.4124 | lrm: 1.00 | dt: 551.49ms | tok/sec: 950,672 | mfu: 41.96 | total time: 2.00m
step 00238/21400 (1.11%) | loss: 4.178349 | grad norm: 0.3718 | lrm: 1.00 | dt: 564.60ms | tok/sec: 928,594 | mfu: 40.98 | total time: 2.01m
step 00239/21400 (1.12%) | loss: 4.173130 | grad norm: 0.3984 | lrm: 1.00 | dt: 539.68ms | tok/sec: 971,474 | mfu: 42.87 | total time: 2.02m
step 00240/21400 (1.12%) | loss: 4.170489 | grad norm: 0.4403 | lrm: 1.00 | dt: 544.37ms | tok/sec: 963,116 | mfu: 42.50 | total time: 2.03m
step 00241/21400 (1.13%) | loss: 4.161304 | grad norm: 0.4610 | lrm: 1.00 | dt: 479.84ms | tok/sec: 1,092,634 | mfu: 48.22 | total time: 2.03m
step 00242/21400 (1.13%) | loss: 4.163922 | grad norm: 0.4305 | lrm: 1.00 | dt: 487.79ms | tok/sec: 1,074,832 | mfu: 47.43 | total time: 2.04m
step 00243/21400 (1.14%) | loss: 4.143427 | grad norm: 0.3859 | lrm: 1.00 | dt: 486.48ms | tok/sec: 1,077,711 | mfu: 47.56 | total time: 2.05m
step 00244/21400 (1.14%) | loss: 4.125297 | grad norm: 0.3479 | lrm: 1.00 | dt: 693.51ms | tok/sec: 755,995 | mfu: 33.36 | total time: 2.06m
step 00245/21400 (1.14%) | loss: 4.121477 | grad norm: 0.4038 | lrm: 1.00 | dt: 546.27ms | tok/sec: 959,758 | mfu: 42.36 | total time: 2.07m
step 00246/21400 (1.15%) | loss: 4.124945 | grad norm: 0.5073 | lrm: 1.00 | dt: 614.76ms | tok/sec: 852,840 | mfu: 37.64 | total time: 2.08m
step 00247/21400 (1.15%) | loss: 4.112959 | grad norm: 0.4154 | lrm: 1.00 | dt: 476.85ms | tok/sec: 1,099,489 | mfu: 48.52 | total time: 2.09m
step 00248/21400 (1.16%) | loss: 4.102498 | grad norm: 0.4333 | lrm: 1.00 | dt: 487.94ms | tok/sec: 1,074,493 | mfu: 47.42 | total time: 2.10m
step 00249/21400 (1.16%) | loss: 4.090924 | grad norm: 0.4221 | lrm: 1.00 | dt: 486.24ms | tok/sec: 1,078,253 | mfu: 47.59 | total time: 2.11m
Step 00250 | Validation bpb: 1.2054
step 00250/21400 (1.17%) | loss: 4.084965 | grad norm: 0.4483 | lrm: 1.00 | dt: 490.48ms | tok/sec: 1,068,926 | mfu: 47.17 | total time: 2.11m
step 00251/21400 (1.17%) | loss: 4.082561 | grad norm: 0.3811 | lrm: 1.00 | dt: 487.70ms | tok/sec: 1,075,010 | mfu: 47.44 | total time: 2.12m
step 00252/21400 (1.18%) | loss: 4.077188 | grad norm: 0.3726 | lrm: 1.00 | dt: 604.58ms | tok/sec: 867,197 | mfu: 38.27 | total time: 2.13m
step 00253/21400 (1.18%) | loss: 4.071016 | grad norm: 0.4184 | lrm: 1.00 | dt: 602.00ms | tok/sec: 870,916 | mfu: 38.44 | total time: 2.14m
step 00254/21400 (1.19%) | loss: 4.074769 | grad norm: 0.4174 | lrm: 1.00 | dt: 629.41ms | tok/sec: 832,981 | mfu: 36.76 | total time: 2.15m
step 00255/21400 (1.19%) | loss: 4.073063 | grad norm: 0.4265 | lrm: 1.00 | dt: 479.26ms | tok/sec: 1,093,952 | mfu: 48.28 | total time: 2.16m
step 00256/21400 (1.20%) | loss: 4.091680 | grad norm: 0.5379 | lrm: 1.00 | dt: 558.02ms | tok/sec: 939,547 | mfu: 41.46 | total time: 2.17m
step 00257/21400 (1.20%) | loss: 4.090109 | grad norm: 0.4237 | lrm: 1.00 | dt: 542.58ms | tok/sec: 966,285 | mfu: 42.64 | total time: 2.18m
step 00258/21400 (1.21%) | loss: 4.083277 | grad norm: 0.3810 | lrm: 1.00 | dt: 477.49ms | tok/sec: 1,098,013 | mfu: 48.46 | total time: 2.19m
step 00259/21400 (1.21%) | loss: 4.066349 | grad norm: 0.3775 | lrm: 1.00 | dt: 488.91ms | tok/sec: 1,072,358 | mfu: 47.33 | total time: 2.19m
step 00260/21400 (1.21%) | loss: 4.072124 | grad norm: 0.3968 | lrm: 1.00 | dt: 483.91ms | tok/sec: 1,083,448 | mfu: 47.82 | total time: 2.20m
step 00261/21400 (1.22%) | loss: 4.060086 | grad norm: 0.3705 | lrm: 1.00 | dt: 487.04ms | tok/sec: 1,076,482 | mfu: 47.51 | total time: 2.21m
step 00262/21400 (1.22%) | loss: 4.051435 | grad norm: 0.4128 | lrm: 1.00 | dt: 567.37ms | tok/sec: 924,071 | mfu: 40.78 | total time: 2.22m
step 00263/21400 (1.23%) | loss: 4.049252 | grad norm: 0.4124 | lrm: 1.00 | dt: 545.60ms | tok/sec: 960,936 | mfu: 42.41 | total time: 2.23m
step 00264/21400 (1.23%) | loss: 4.031754 | grad norm: 0.3840 | lrm: 1.00 | dt: 543.95ms | tok/sec: 963,859 | mfu: 42.54 | total time: 2.24m
step 00265/21400 (1.24%) | loss: 4.026023 | grad norm: 0.4057 | lrm: 1.00 | dt: 479.06ms | tok/sec: 1,094,409 | mfu: 48.30 | total time: 2.25m
step 00266/21400 (1.24%) | loss: 4.033250 | grad norm: 0.4141 | lrm: 1.00 | dt: 485.17ms | tok/sec: 1,080,622 | mfu: 47.69 | total time: 2.25m
step 00267/21400 (1.25%) | loss: 4.038014 | grad norm: 0.3749 | lrm: 1.00 | dt: 610.86ms | tok/sec: 858,276 | mfu: 37.88 | total time: 2.26m
step 00268/21400 (1.25%) | loss: 4.029456 | grad norm: 0.3735 | lrm: 1.00 | dt: 565.88ms | tok/sec: 926,507 | mfu: 40.89 | total time: 2.27m
step 00269/21400 (1.26%) | loss: 4.025235 | grad norm: 0.3739 | lrm: 1.00 | dt: 476.49ms | tok/sec: 1,100,302 | mfu: 48.56 | total time: 2.28m
step 00270/21400 (1.26%) | loss: 4.018706 | grad norm: 0.3331 | lrm: 1.00 | dt: 487.47ms | tok/sec: 1,075,529 | mfu: 47.47 | total time: 2.29m
step 00271/21400 (1.27%) | loss: 4.013898 | grad norm: 0.3279 | lrm: 1.00 | dt: 484.57ms | tok/sec: 1,081,959 | mfu: 47.75 | total time: 2.30m
step 00272/21400 (1.27%) | loss: 4.002776 | grad norm: 0.3706 | lrm: 1.00 | dt: 545.44ms | tok/sec: 961,227 | mfu: 42.42 | total time: 2.31m
step 00273/21400 (1.28%) | loss: 4.008355 | grad norm: 0.3641 | lrm: 1.00 | dt: 477.70ms | tok/sec: 1,097,519 | mfu: 48.44 | total time: 2.32m
step 00274/21400 (1.28%) | loss: 4.002162 | grad norm: 0.3213 | lrm: 1.00 | dt: 487.48ms | tok/sec: 1,075,498 | mfu: 47.46 | total time: 2.32m
step 00275/21400 (1.29%) | loss: 3.999167 | grad norm: 0.3028 | lrm: 1.00 | dt: 488.39ms | tok/sec: 1,073,500 | mfu: 47.38 | total time: 2.33m
step 00276/21400 (1.29%) | loss: 3.991039 | grad norm: 0.3356 | lrm: 1.00 | dt: 485.52ms | tok/sec: 1,079,854 | mfu: 47.66 | total time: 2.34m
step 00277/21400 (1.29%) | loss: 3.988809 | grad norm: 0.3732 | lrm: 1.00 | dt: 488.17ms | tok/sec: 1,073,982 | mfu: 47.40 | total time: 2.35m
step 00278/21400 (1.30%) | loss: 3.984943 | grad norm: 0.3352 | lrm: 1.00 | dt: 484.29ms | tok/sec: 1,082,588 | mfu: 47.78 | total time: 2.36m
step 00279/21400 (1.30%) | loss: 3.984437 | grad norm: 0.3398 | lrm: 1.00 | dt: 487.99ms | tok/sec: 1,074,386 | mfu: 47.42 | total time: 2.36m
step 00280/21400 (1.31%) | loss: 3.992036 | grad norm: 0.3495 | lrm: 1.00 | dt: 484.76ms | tok/sec: 1,081,540 | mfu: 47.73 | total time: 2.37m
step 00281/21400 (1.31%) | loss: 3.987132 | grad norm: 0.4080 | lrm: 1.00 | dt: 487.26ms | tok/sec: 1,075,997 | mfu: 47.49 | total time: 2.38m
step 00282/21400 (1.32%) | loss: 4.007851 | grad norm: 0.5586 | lrm: 1.00 | dt: 485.57ms | tok/sec: 1,079,746 | mfu: 47.65 | total time: 2.39m
step 00283/21400 (1.32%) | loss: 4.004563 | grad norm: 0.3808 | lrm: 1.00 | dt: 486.98ms | tok/sec: 1,076,621 | mfu: 47.51 | total time: 2.40m
step 00284/21400 (1.33%) | loss: 4.007712 | grad norm: 0.3462 | lrm: 1.00 | dt: 562.45ms | tok/sec: 932,158 | mfu: 41.14 | total time: 2.41m
step 00285/21400 (1.33%) | loss: 4.016029 | grad norm: 0.4105 | lrm: 1.00 | dt: 583.71ms | tok/sec: 898,193 | mfu: 39.64 | total time: 2.42m
step 00286/21400 (1.34%) | loss: 4.044302 | grad norm: 0.5372 | lrm: 1.00 | dt: 547.05ms | tok/sec: 958,390 | mfu: 42.30 | total time: 2.42m
step 00287/21400 (1.34%) | loss: 4.014813 | grad norm: 0.5119 | lrm: 1.00 | dt: 546.54ms | tok/sec: 959,278 | mfu: 42.34 | total time: 2.43m
step 00288/21400 (1.35%) | loss: 4.021766 | grad norm: 0.3695 | lrm: 1.00 | dt: 479.58ms | tok/sec: 1,093,226 | mfu: 48.25 | total time: 2.44m
step 00289/21400 (1.35%) | loss: 4.021718 | grad norm: 0.3377 | lrm: 1.00 | dt: 551.54ms | tok/sec: 950,596 | mfu: 41.95 | total time: 2.45m
step 00290/21400 (1.36%) | loss: 4.011526 | grad norm: 0.3601 | lrm: 1.00 | dt: 476.15ms | tok/sec: 1,101,090 | mfu: 48.59 | total time: 2.46m
step 00291/21400 (1.36%) | loss: 4.004416 | grad norm: 0.3458 | lrm: 1.00 | dt: 489.93ms | tok/sec: 1,070,118 | mfu: 47.23 | total time: 2.47m
step 00292/21400 (1.36%) | loss: 3.996592 | grad norm: 0.3261 | lrm: 1.00 | dt: 484.34ms | tok/sec: 1,082,478 | mfu: 47.77 | total time: 2.48m
step 00293/21400 (1.37%) | loss: 3.983016 | grad norm: 0.3553 | lrm: 1.00 | dt: 485.64ms | tok/sec: 1,079,574 | mfu: 47.64 | total time: 2.48m
step 00294/21400 (1.37%) | loss: 3.977956 | grad norm: 0.3285 | lrm: 1.00 | dt: 486.38ms | tok/sec: 1,077,935 | mfu: 47.57 | total time: 2.49m
step 00295/21400 (1.38%) | loss: 3.994323 | grad norm: 0.4672 | lrm: 1.00 | dt: 484.08ms | tok/sec: 1,083,063 | mfu: 47.80 | total time: 2.50m
step 00296/21400 (1.38%) | loss: 3.981751 | grad norm: 0.5967 | lrm: 1.00 | dt: 488.09ms | tok/sec: 1,074,160 | mfu: 47.41 | total time: 2.51m
